epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1243,12322.8,1.21262,0.7093,1.16378,0.87917,0.79775,0.83582,0.48642,1.52756,0.72284,1.43329,3.8521e-05,3.8521e-05,3.8521e-05
1244,12356.3,1.20116,0.70047,1.14908,0.87911,0.79731,0.83542,0.48657,1.52575,0.72272,1.43192,3.84715e-05,3.84715e-05,3.84715e-05
1245,12367,1.22877,0.70633,1.16266,0.8791,0.79722,0.8357,0.4873,1.52361,0.72239,1.43053,3.8422e-05,3.8422e-05,3.8422e-05
1246,12375.6,1.23355,0.71314,1.17661,0.87914,0.79751,0.83571,0.48669,1.52782,0.72333,1.4332,3.83725e-05,3.83725e-05,3.83725e-05
1247,12383.7,1.20217,0.70938,1.15411,0.87942,0.79964,0.83583,0.48512,1.53499,0.72459,1.43764,3.8323e-05,3.8323e-05,3.8323e-05
1248,12391.8,1.22443,0.70934,1.16663,0.87921,0.79921,0.8359,0.48455,1.53663,0.72525,1.43875,3.82735e-05,3.82735e-05,3.82735e-05
1249,12420.8,1.25027,0.71412,1.17805,0.87935,0.79911,0.83587,0.48374,1.54299,0.72653,1.44276,3.8224e-05,3.8224e-05,3.8224e-05
1250,12428.7,1.24136,0.71136,1.1794,0.87931,0.79921,0.83585,0.484,1.53955,0.72578,1.44033,3.81745e-05,3.81745e-05,3.81745e-05
1251,12436.3,1.22221,0.71185,1.17342,0.87932,0.79921,0.83576,0.48426,1.53789,0.7254,1.43921,3.8125e-05,3.8125e-05,3.8125e-05
1252,12445,1.21937,0.71779,1.17274,0.87901,0.79654,0.83557,0.48456,1.53785,0.72479,1.43924,3.80755e-05,3.80755e-05,3.80755e-05
1253,12452.6,1.21971,0.71157,1.16437,0.87907,0.79706,0.83552,0.48367,1.54107,0.72525,1.44117,3.8026e-05,3.8026e-05,3.8026e-05
1254,12460.8,1.21773,0.70886,1.14944,0.87897,0.79627,0.83537,0.4838,1.54213,0.72562,1.44161,3.79765e-05,3.79765e-05,3.79765e-05
1255,12468.5,1.23999,0.73077,1.17615,0.87901,0.79655,0.83528,0.48401,1.5443,0.72592,1.44269,3.7927e-05,3.7927e-05,3.7927e-05
1256,12476.6,1.23646,0.72083,1.17399,0.88172,0.79392,0.83567,0.48326,1.54646,0.72628,1.4439,3.78775e-05,3.78775e-05,3.78775e-05
1257,12485.5,1.24107,0.73001,1.18124,0.88265,0.79489,0.8357,0.48309,1.54648,0.72648,1.44405,3.7828e-05,3.7828e-05,3.7828e-05
1258,12501.8,1.21021,0.70653,1.15312,0.88229,0.79524,0.83676,0.48282,1.54477,0.72673,1.44322,3.77785e-05,3.77785e-05,3.77785e-05
1259,12509.5,1.24097,0.72987,1.16344,0.88211,0.79072,0.83659,0.48243,1.54463,0.72633,1.44344,3.7729e-05,3.7729e-05,3.7729e-05
1260,12517.2,1.23899,0.72458,1.16827,0.88458,0.78972,0.83637,0.48197,1.54816,0.72661,1.44579,3.76795e-05,3.76795e-05,3.76795e-05
1261,12525.2,1.21075,0.71302,1.15852,0.88464,0.78864,0.83651,0.4832,1.54388,0.72553,1.44291,3.763e-05,3.763e-05,3.763e-05
1262,12534.4,1.25734,0.72911,1.18445,0.88564,0.78996,0.83626,0.48298,1.54514,0.72535,1.44359,3.75805e-05,3.75805e-05,3.75805e-05
1263,12550.8,1.22446,0.71328,1.16174,0.88523,0.79128,0.83619,0.48302,1.54333,0.72488,1.44239,3.7531e-05,3.7531e-05,3.7531e-05
1264,12558.7,1.23425,0.72412,1.16136,0.8826,0.7926,0.83636,0.48248,1.54719,0.72512,1.4445,3.74815e-05,3.74815e-05,3.74815e-05
1265,12566.2,1.21006,0.70522,1.1614,0.88421,0.7926,0.83659,0.48108,1.55272,0.72584,1.44786,3.7432e-05,3.7432e-05,3.7432e-05
1266,12574.7,1.21554,0.70608,1.15648,0.88508,0.7926,0.83655,0.48007,1.55768,0.72663,1.45087,3.73825e-05,3.73825e-05,3.73825e-05
1267,12583,1.20954,0.69977,1.15419,0.88541,0.7926,0.83656,0.4797,1.55795,0.72685,1.45104,3.7333e-05,3.7333e-05,3.7333e-05
1268,12591.1,1.21523,0.70192,1.15659,0.87869,0.79422,0.83743,0.48171,1.55552,0.72615,1.44934,3.72835e-05,3.72835e-05,3.72835e-05
1269,12599,1.22792,0.71276,1.15915,0.87946,0.79392,0.83679,0.47978,1.56142,0.72722,1.45297,3.7234e-05,3.7234e-05,3.7234e-05
1270,12607.9,1.22121,0.7162,1.16068,0.87965,0.79392,0.83683,0.47974,1.56115,0.72726,1.45252,3.71845e-05,3.71845e-05,3.71845e-05
1271,12616.3,1.25342,0.7313,1.1916,0.87866,0.79397,0.8367,0.47973,1.56167,0.72741,1.45308,3.7135e-05,3.7135e-05,3.7135e-05
1272,12633.7,1.23358,0.72351,1.16422,0.8799,0.79358,0.83655,0.4791,1.56306,0.72794,1.45411,3.70855e-05,3.70855e-05,3.70855e-05
1273,12641.9,1.2243,0.71473,1.17747,0.87968,0.79197,0.83639,0.47882,1.56338,0.72782,1.45426,3.7036e-05,3.7036e-05,3.7036e-05
1274,12650,1.20337,0.70467,1.15425,0.88083,0.79091,0.83664,0.47887,1.56448,0.7278,1.45495,3.69865e-05,3.69865e-05,3.69865e-05
1275,12657.9,1.24617,0.72244,1.17151,0.88073,0.79017,0.83665,0.4795,1.5632,0.72738,1.45417,3.6937e-05,3.6937e-05,3.6937e-05
1276,12665.9,1.24004,0.72421,1.16838,0.88076,0.79037,0.83661,0.47834,1.56754,0.72821,1.45712,3.68875e-05,3.68875e-05,3.68875e-05
1277,12676.2,1.22615,0.70505,1.15698,0.88074,0.79024,0.83667,0.47956,1.56318,0.7274,1.45413,3.6838e-05,3.6838e-05,3.6838e-05
1278,12684.3,1.242,0.70392,1.16503,0.8808,0.79065,0.83688,0.47921,1.56317,0.72759,1.45414,3.67885e-05,3.67885e-05,3.67885e-05
1279,12692.2,1.20457,0.70645,1.15837,0.8804,0.79128,0.83684,0.48111,1.55723,0.72667,1.45041,3.6739e-05,3.6739e-05,3.6739e-05
1280,12700.3,1.25759,0.7311,1.18792,0.88127,0.79128,0.83659,0.48241,1.55292,0.72531,1.44775,3.66895e-05,3.66895e-05,3.66895e-05
1281,12708.5,1.22229,0.70504,1.15942,0.88145,0.79128,0.83668,0.48065,1.5534,0.72506,1.4482,3.664e-05,3.664e-05,3.664e-05
1282,12718.1,1.22811,0.71868,1.16949,0.87962,0.79128,0.83647,0.48136,1.55314,0.72519,1.44814,3.65905e-05,3.65905e-05,3.65905e-05
1283,12726.1,1.21632,0.71,1.16488,0.87931,0.79128,0.83656,0.48014,1.55607,0.72597,1.45007,3.6541e-05,3.6541e-05,3.6541e-05
1284,12735.5,1.24006,0.72154,1.17501,0.87888,0.79128,0.8367,0.47991,1.55746,0.72619,1.45114,3.64915e-05,3.64915e-05,3.64915e-05
1285,12743.4,1.18326,0.7048,1.14973,0.87978,0.79268,0.8369,0.47993,1.55781,0.72653,1.45151,3.6442e-05,3.6442e-05,3.6442e-05
1286,12759.9,1.21929,0.70633,1.15455,0.88107,0.79269,0.83676,0.48065,1.55773,0.72681,1.45144,3.63925e-05,3.63925e-05,3.63925e-05
1287,12768,1.22511,0.7014,1.14788,0.88174,0.7926,0.83681,0.47859,1.56258,0.72786,1.45456,3.6343e-05,3.6343e-05,3.6343e-05
1288,12776.2,1.21474,0.7081,1.15648,0.88224,0.79128,0.83689,0.47814,1.56637,0.72851,1.4569,3.62935e-05,3.62935e-05,3.62935e-05
1289,12784.2,1.2313,0.71361,1.16459,0.88226,0.7926,0.8369,0.47876,1.56526,0.72831,1.45618,3.6244e-05,3.6244e-05,3.6244e-05
1290,12792.5,1.21329,0.72137,1.15448,0.87984,0.79313,0.83686,0.47825,1.5652,0.72837,1.45616,3.61945e-05,3.61945e-05,3.61945e-05
1291,12800.8,1.19947,0.70888,1.14715,0.87988,0.79345,0.83685,0.47817,1.56483,0.72857,1.45586,3.6145e-05,3.6145e-05,3.6145e-05
1292,12810.1,1.2001,0.71216,1.15975,0.87983,0.79311,0.83711,0.47845,1.56292,0.72836,1.45475,3.60955e-05,3.60955e-05,3.60955e-05
1293,12817.9,1.23614,0.71385,1.19053,0.87986,0.79334,0.83714,0.47881,1.56283,0.72838,1.45494,3.6046e-05,3.6046e-05,3.6046e-05
1294,12826.2,1.22296,0.71176,1.16926,0.87997,0.7926,0.83733,0.47873,1.56169,0.72765,1.45458,3.59965e-05,3.59965e-05,3.59965e-05
1295,12834.9,1.24054,0.71529,1.18047,0.88117,0.79349,0.83723,0.47956,1.55583,0.72646,1.4508,3.5947e-05,3.5947e-05,3.5947e-05
1296,12843,1.21767,0.71172,1.16994,0.88093,0.79392,0.8374,0.47955,1.5558,0.72658,1.4508,3.58975e-05,3.58975e-05,3.58975e-05
1297,12852,1.23227,0.721,1.17107,0.88002,0.79451,0.83755,0.47962,1.5554,0.72652,1.45064,3.5848e-05,3.5848e-05,3.5848e-05
1298,12860.4,1.23622,0.72053,1.16793,0.87869,0.79392,0.8376,0.48129,1.55161,0.72588,1.44836,3.57985e-05,3.57985e-05,3.57985e-05
1299,12868.5,1.22711,0.72159,1.1723,0.87905,0.79392,0.8378,0.48105,1.55011,0.7256,1.44746,3.5749e-05,3.5749e-05,3.5749e-05
1300,12876.8,1.2033,0.71115,1.15363,0.87875,0.79524,0.83771,0.48101,1.54895,0.72521,1.44663,3.56995e-05,3.56995e-05,3.56995e-05
1301,12885.1,1.24744,0.73238,1.17366,0.87763,0.7958,0.83765,0.48063,1.5517,0.72577,1.44844,3.565e-05,3.565e-05,3.565e-05
1302,12894.2,1.23254,0.72128,1.16739,0.87892,0.79587,0.83771,0.48062,1.55379,0.72607,1.44993,3.56005e-05,3.56005e-05,3.56005e-05
1303,12902.7,1.23197,0.70986,1.16837,0.88014,0.79538,0.83751,0.48091,1.55415,0.72595,1.45017,3.5551e-05,3.5551e-05,3.5551e-05
1304,12911.2,1.21753,0.69649,1.16029,0.88151,0.79602,0.83752,0.48073,1.55577,0.72635,1.45115,3.55015e-05,3.55015e-05,3.55015e-05
1305,12923.9,1.21263,0.7217,1.15942,0.88251,0.79377,0.83758,0.48122,1.55288,0.72575,1.44906,3.5452e-05,3.5452e-05,3.5452e-05
1306,12932.3,1.22032,0.72499,1.16138,0.88244,0.7933,0.83742,0.48139,1.55206,0.72576,1.4485,3.54025e-05,3.54025e-05,3.54025e-05
1307,12940.9,1.22985,0.70751,1.16024,0.88236,0.79262,0.83754,0.48238,1.55202,0.72572,1.44827,3.5353e-05,3.5353e-05,3.5353e-05
1308,12949.8,1.20295,0.70515,1.15401,0.88299,0.7926,0.83756,0.4822,1.55351,0.72576,1.44906,3.53035e-05,3.53035e-05,3.53035e-05
1309,12966.7,1.22623,0.71584,1.16296,0.88287,0.7926,0.83745,0.48159,1.55503,0.72583,1.45,3.5254e-05,3.5254e-05,3.5254e-05
1310,12976.5,1.24179,0.72405,1.16055,0.8836,0.79217,0.83759,0.48133,1.55773,0.72556,1.45196,3.52045e-05,3.52045e-05,3.52045e-05
1311,12984.8,1.22532,0.73573,1.16482,0.88254,0.79403,0.83763,0.48144,1.55684,0.72505,1.45141,3.5155e-05,3.5155e-05,3.5155e-05
1312,12994.1,1.1841,0.69631,1.14531,0.88123,0.79389,0.83718,0.48188,1.55556,0.72459,1.45057,3.51055e-05,3.51055e-05,3.51055e-05
1313,13002.5,1.22165,0.70762,1.15501,0.88021,0.79596,0.83742,0.48292,1.55436,0.72404,1.44977,3.5056e-05,3.5056e-05,3.5056e-05
1314,13016.5,1.20676,0.71039,1.15656,0.88155,0.79633,0.83753,0.48359,1.55136,0.72343,1.44771,3.50065e-05,3.50065e-05,3.50065e-05
1315,13025.8,1.20611,0.70803,1.16149,0.87913,0.79789,0.8374,0.48442,1.54694,0.72271,1.44482,3.4957e-05,3.4957e-05,3.4957e-05
1316,13034.3,1.20882,0.70052,1.16889,0.88097,0.79392,0.8376,0.48437,1.54453,0.72167,1.44343,3.49075e-05,3.49075e-05,3.49075e-05
1317,13042.5,1.20466,0.70716,1.16773,0.88007,0.79392,0.8377,0.48511,1.54234,0.72088,1.44211,3.4858e-05,3.4858e-05,3.4858e-05
1318,13050.9,1.22368,0.7193,1.16004,0.88125,0.79408,0.8378,0.48506,1.54408,0.72082,1.44317,3.48085e-05,3.48085e-05,3.48085e-05
1319,13074,1.20449,0.69433,1.14374,0.88191,0.79392,0.83785,0.48547,1.5458,0.72075,1.44417,3.4759e-05,3.4759e-05,3.4759e-05
1320,13086.6,1.21365,0.71747,1.15649,0.88004,0.79657,0.83801,0.48576,1.54791,0.7206,1.44546,3.47095e-05,3.47095e-05,3.47095e-05
1321,13097.5,1.20095,0.69807,1.14849,0.88113,0.79657,0.83804,0.48574,1.54821,0.71997,1.44564,3.466e-05,3.466e-05,3.466e-05
1322,13108.6,1.21483,0.70406,1.15869,0.87948,0.79657,0.83819,0.48595,1.54698,0.71981,1.44468,3.46105e-05,3.46105e-05,3.46105e-05
1323,13116.9,1.1883,0.69393,1.14459,0.87908,0.79712,0.83831,0.48647,1.54673,0.7195,1.4443,3.4561e-05,3.4561e-05,3.4561e-05
1324,13129.2,1.21927,0.72226,1.15879,0.87649,0.79685,0.83816,0.48447,1.55178,0.72043,1.44718,3.45115e-05,3.45115e-05,3.45115e-05
1325,13137.2,1.20088,0.70736,1.15074,0.87648,0.79679,0.8381,0.4838,1.5545,0.72104,1.44874,3.4462e-05,3.4462e-05,3.4462e-05
1326,13146.3,1.23198,0.71435,1.16669,0.88025,0.79524,0.83853,0.48421,1.55265,0.72078,1.44754,3.44125e-05,3.44125e-05,3.44125e-05
1327,13155.3,1.20292,0.70723,1.15318,0.87966,0.79524,0.83884,0.48456,1.55139,0.72021,1.44685,3.4363e-05,3.4363e-05,3.4363e-05
1328,13163.5,1.205,0.70373,1.13843,0.87859,0.79657,0.83902,0.48425,1.55382,0.72041,1.44843,3.43135e-05,3.43135e-05,3.43135e-05
1329,13184.5,1.22053,0.70791,1.15323,0.87905,0.79657,0.83903,0.48413,1.55597,0.72101,1.44984,3.4264e-05,3.4264e-05,3.4264e-05
1330,13192.5,1.21718,0.70715,1.16539,0.88013,0.79657,0.83907,0.48482,1.55271,0.72053,1.44782,3.42145e-05,3.42145e-05,3.42145e-05
1331,13201.6,1.20112,0.70501,1.15258,0.88136,0.79657,0.83915,0.4844,1.55315,0.72073,1.44821,3.4165e-05,3.4165e-05,3.4165e-05
1332,13210.9,1.20612,0.70599,1.16472,0.88333,0.79657,0.83932,0.48536,1.55339,0.72098,1.44844,3.41155e-05,3.41155e-05,3.41155e-05
1333,13224.7,1.18844,0.70378,1.14912,0.88339,0.79657,0.83921,0.48421,1.5554,0.72178,1.44978,3.4066e-05,3.4066e-05,3.4066e-05
1334,13233.3,1.21358,0.69889,1.17293,0.88027,0.79657,0.83931,0.48421,1.5554,0.72158,1.44989,3.40165e-05,3.40165e-05,3.40165e-05
1335,13241.4,1.17281,0.69336,1.13883,0.88369,0.79286,0.83908,0.48424,1.55594,0.72168,1.45029,3.3967e-05,3.3967e-05,3.3967e-05
1336,13249.5,1.21289,0.70516,1.15638,0.88222,0.79524,0.83914,0.48378,1.55808,0.7221,1.45149,3.39175e-05,3.39175e-05,3.39175e-05
1337,13258,1.21673,0.7095,1.16074,0.87885,0.79534,0.83929,0.48358,1.55944,0.72249,1.45219,3.3868e-05,3.3868e-05,3.3868e-05
1338,13271,1.20646,0.70327,1.13977,0.87887,0.79553,0.83942,0.48416,1.56098,0.72296,1.453,3.38185e-05,3.38185e-05,3.38185e-05
1339,13279.2,1.22177,0.7168,1.16433,0.87904,0.79682,0.83905,0.48433,1.55909,0.72196,1.45188,3.3769e-05,3.3769e-05,3.3769e-05
1340,13288.1,1.21935,0.72045,1.17134,0.87882,0.79657,0.83893,0.4848,1.5576,0.72135,1.45106,3.37195e-05,3.37195e-05,3.37195e-05
1341,13296.5,1.18614,0.70802,1.14508,0.88085,0.79657,0.83901,0.48492,1.55751,0.72174,1.4512,3.367e-05,3.367e-05,3.367e-05
1342,13305.9,1.16691,0.68617,1.14092,0.88105,0.79657,0.83904,0.48491,1.55292,0.72069,1.44825,3.36205e-05,3.36205e-05,3.36205e-05
1343,13322.8,1.25074,0.72705,1.18862,0.87967,0.79657,0.83897,0.48559,1.55319,0.72092,1.4485,3.3571e-05,3.3571e-05,3.3571e-05
1344,13331.3,1.22298,0.72133,1.18452,0.87951,0.79657,0.83901,0.48511,1.55569,0.72138,1.44987,3.35215e-05,3.35215e-05,3.35215e-05
1345,13340.2,1.22603,0.717,1.16804,0.87959,0.79657,0.83904,0.48642,1.55526,0.72143,1.44963,3.3472e-05,3.3472e-05,3.3472e-05
1346,13349.8,1.18177,0.68724,1.14461,0.87919,0.79657,0.8391,0.48664,1.55442,0.72121,1.44922,3.34225e-05,3.34225e-05,3.34225e-05
1347,13358.5,1.21573,0.70082,1.1548,0.88024,0.79615,0.83897,0.48678,1.55252,0.72065,1.44793,3.3373e-05,3.3373e-05,3.3373e-05
1348,13367.4,1.19752,0.71647,1.15206,0.88046,0.79524,0.83904,0.48558,1.55509,0.72163,1.44943,3.33235e-05,3.33235e-05,3.33235e-05
1349,13376,1.20887,0.70054,1.15357,0.88067,0.79392,0.83908,0.48553,1.55645,0.72208,1.45028,3.3274e-05,3.3274e-05,3.3274e-05
1350,13384.7,1.20424,0.71494,1.15953,0.88246,0.7926,0.839,0.48649,1.55537,0.72136,1.44956,3.32245e-05,3.32245e-05,3.32245e-05
1351,13393.3,1.20703,0.7058,1.15396,0.88381,0.79379,0.83909,0.48694,1.55284,0.72073,1.44793,3.3175e-05,3.3175e-05,3.3175e-05
1352,13404.2,1.19598,0.7031,1.14286,0.8838,0.79376,0.83908,0.48701,1.55072,0.72029,1.44664,3.31255e-05,3.31255e-05,3.31255e-05
1353,13414.2,1.22201,0.71074,1.16019,0.88263,0.79524,0.83915,0.48697,1.55307,0.7206,1.44821,3.3076e-05,3.3076e-05,3.3076e-05
1354,13422.9,1.23716,0.70439,1.16589,0.88275,0.79524,0.83924,0.48708,1.55444,0.72075,1.44903,3.30265e-05,3.30265e-05,3.30265e-05
1355,13445.4,1.21809,0.71211,1.15175,0.88252,0.79524,0.83912,0.48619,1.55848,0.72149,1.4515,3.2977e-05,3.2977e-05,3.2977e-05
1356,13454,1.19291,0.68538,1.14444,0.88226,0.79524,0.83919,0.48639,1.55849,0.72163,1.45144,3.29275e-05,3.29275e-05,3.29275e-05
1357,13462.9,1.19998,0.69992,1.15765,0.88146,0.79562,0.8391,0.4865,1.55777,0.72149,1.45114,3.2878e-05,3.2878e-05,3.2878e-05
1358,13472.2,1.22924,0.70899,1.17587,0.88449,0.79524,0.8391,0.48715,1.55574,0.72092,1.45011,3.28285e-05,3.28285e-05,3.28285e-05
1359,13489.3,1.23529,0.71459,1.17082,0.88381,0.79383,0.83916,0.48737,1.55312,0.72051,1.44854,3.2779e-05,3.2779e-05,3.2779e-05
1360,13505.6,1.22053,0.71106,1.15671,0.88382,0.79388,0.83918,0.48743,1.55337,0.72062,1.44863,3.27295e-05,3.27295e-05,3.27295e-05
1361,13515.2,1.19275,0.70143,1.15176,0.88376,0.79341,0.8392,0.48793,1.55322,0.72051,1.44823,3.268e-05,3.268e-05,3.268e-05
1362,13537.9,1.21589,0.70563,1.16884,0.88376,0.79342,0.83909,0.48757,1.55189,0.72004,1.44732,3.26305e-05,3.26305e-05,3.26305e-05
1363,13546.2,1.19513,0.68761,1.1398,0.88376,0.7934,0.83902,0.4873,1.55033,0.71996,1.44623,3.2581e-05,3.2581e-05,3.2581e-05
1364,13554.7,1.2235,0.71731,1.17367,0.88379,0.79369,0.83921,0.48726,1.54711,0.71936,1.44414,3.25315e-05,3.25315e-05,3.25315e-05
1365,13563.4,1.18508,0.69709,1.14932,0.88399,0.7952,0.83978,0.48756,1.54731,0.71943,1.44409,3.2482e-05,3.2482e-05,3.2482e-05
1366,13571.7,1.19085,0.69888,1.14175,0.88256,0.79392,0.83973,0.48701,1.54888,0.71954,1.44509,3.24325e-05,3.24325e-05,3.24325e-05
1367,13580.3,1.22762,0.71334,1.17258,0.88291,0.79789,0.83968,0.48724,1.55105,0.71998,1.44657,3.2383e-05,3.2383e-05,3.2383e-05
1368,13590.5,1.23069,0.70885,1.16474,0.88298,0.79744,0.83966,0.48829,1.54981,0.71961,1.44583,3.23335e-05,3.23335e-05,3.23335e-05
1369,13609.4,1.169,0.68493,1.14949,0.88413,0.79524,0.84037,0.48864,1.54826,0.7195,1.44487,3.2284e-05,3.2284e-05,3.2284e-05
1370,13618.8,1.18663,0.69499,1.14646,0.88444,0.79868,0.84032,0.48877,1.54754,0.7194,1.44438,3.22345e-05,3.22345e-05,3.22345e-05
1371,13628.1,1.20052,0.69355,1.14261,0.88453,0.7994,0.84026,0.48851,1.54947,0.71976,1.4456,3.2185e-05,3.2185e-05,3.2185e-05
1372,13637.6,1.22039,0.71091,1.14943,0.88455,0.79957,0.84021,0.48829,1.55052,0.71996,1.44637,3.21355e-05,3.21355e-05,3.21355e-05
1373,13646,1.21129,0.70048,1.14794,0.88364,0.80053,0.84017,0.48804,1.55122,0.71998,1.44682,3.2086e-05,3.2086e-05,3.2086e-05
1374,13654.3,1.17499,0.69339,1.13362,0.88355,0.80053,0.84017,0.48822,1.54909,0.71941,1.4455,3.20365e-05,3.20365e-05,3.20365e-05
1375,13663.5,1.21629,0.69789,1.16923,0.88452,0.80053,0.84017,0.48827,1.5481,0.71907,1.4448,3.1987e-05,3.1987e-05,3.1987e-05
1376,13672,1.20691,0.70193,1.15222,0.88449,0.80053,0.84027,0.48768,1.54984,0.71916,1.4458,3.19375e-05,3.19375e-05,3.19375e-05
1377,13680.5,1.22574,0.71419,1.15659,0.88644,0.80053,0.84025,0.48842,1.54792,0.7187,1.44438,3.1888e-05,3.1888e-05,3.1888e-05
1378,13690.3,1.19719,0.69791,1.15135,0.88723,0.80025,0.84021,0.48812,1.54963,0.71892,1.44541,3.18385e-05,3.18385e-05,3.18385e-05
1379,13698.9,1.22224,0.70527,1.17192,0.8872,0.80001,0.84017,0.48837,1.54757,0.71857,1.44394,3.1789e-05,3.1789e-05,3.1789e-05
1380,13708.6,1.1976,0.70879,1.15478,0.88716,0.79969,0.84014,0.48835,1.54921,0.71854,1.44509,3.17395e-05,3.17395e-05,3.17395e-05
1381,13717.4,1.19102,0.70064,1.14604,0.88712,0.7994,0.84036,0.48844,1.54852,0.71812,1.44462,3.169e-05,3.169e-05,3.169e-05
1382,13741.6,1.18296,0.70915,1.15263,0.88708,0.7991,0.84041,0.48882,1.54666,0.71745,1.44344,3.16405e-05,3.16405e-05,3.16405e-05
1383,13751,1.19474,0.69974,1.15016,0.88739,0.80156,0.84048,0.48923,1.54514,0.71684,1.44237,3.1591e-05,3.1591e-05,3.1591e-05
1384,13760.4,1.19613,0.70306,1.15646,0.88736,0.80128,0.8405,0.48946,1.54509,0.71685,1.44231,3.15415e-05,3.15415e-05,3.15415e-05
1385,13769.7,1.19621,0.70204,1.14039,0.88657,0.80053,0.84057,0.48807,1.54735,0.71715,1.44374,3.1492e-05,3.1492e-05,3.1492e-05
1386,13786.3,1.2109,0.70328,1.16711,0.88629,0.80053,0.84066,0.48827,1.54641,0.71688,1.44287,3.14425e-05,3.14425e-05,3.14425e-05
1387,13794.4,1.20151,0.70346,1.14511,0.88609,0.80053,0.84085,0.48832,1.54921,0.71773,1.44474,3.1393e-05,3.1393e-05,3.1393e-05
1388,13803.6,1.18535,0.68546,1.15662,0.88708,0.79911,0.84071,0.48845,1.55059,0.71811,1.4457,3.13435e-05,3.13435e-05,3.13435e-05
1389,13811.9,1.19112,0.69029,1.15166,0.88579,0.79918,0.84053,0.48792,1.55467,0.71916,1.44846,3.1294e-05,3.1294e-05,3.1294e-05
1390,13820,1.17294,0.69551,1.14939,0.88569,0.79789,0.84037,0.48834,1.55445,0.71905,1.4483,3.12445e-05,3.12445e-05,3.12445e-05
1391,13829.2,1.20252,0.70637,1.15405,0.88466,0.79921,0.84039,0.48845,1.55318,0.71894,1.44748,3.1195e-05,3.1195e-05,3.1195e-05
1392,13838.8,1.1995,0.69038,1.14194,0.88411,0.79921,0.8403,0.48832,1.55259,0.71906,1.44696,3.11455e-05,3.11455e-05,3.11455e-05
1393,13846.9,1.18393,0.70529,1.14733,0.88567,0.79789,0.84031,0.48841,1.55013,0.71878,1.44529,3.1096e-05,3.1096e-05,3.1096e-05
1394,13855.2,1.19842,0.70725,1.15531,0.88568,0.79825,0.84038,0.48852,1.54823,0.71845,1.44402,3.10465e-05,3.10465e-05,3.10465e-05
1395,13863.7,1.18335,0.70103,1.15334,0.8857,0.79846,0.84043,0.48848,1.5491,0.71842,1.44449,3.0997e-05,3.0997e-05,3.0997e-05
1396,13872.5,1.18612,0.68517,1.14825,0.88396,0.79921,0.84038,0.48871,1.549,0.71837,1.44448,3.09475e-05,3.09475e-05,3.09475e-05
1397,13889.4,1.2008,0.69827,1.14349,0.88244,0.79921,0.84035,0.48896,1.54868,0.71839,1.44414,3.0898e-05,3.0898e-05,3.0898e-05
1398,13897.5,1.20098,0.69781,1.1645,0.88161,0.79678,0.84031,0.48848,1.55032,0.7187,1.44521,3.08485e-05,3.08485e-05,3.08485e-05
1399,13905.8,1.2162,0.70481,1.16038,0.88169,0.79741,0.84021,0.48843,1.55244,0.71917,1.44655,3.0799e-05,3.0799e-05,3.0799e-05
1400,13914.3,1.21714,0.71059,1.16014,0.88167,0.79728,0.84025,0.48766,1.55355,0.71966,1.44716,3.07495e-05,3.07495e-05,3.07495e-05
1401,13922.6,1.19941,0.7013,1.14688,0.88162,0.79686,0.84016,0.48753,1.55237,0.71949,1.4464,3.07e-05,3.07e-05,3.07e-05
1402,13945.7,1.18727,0.69577,1.12939,0.88224,0.80165,0.84015,0.48729,1.55132,0.71929,1.44587,3.06505e-05,3.06505e-05,3.06505e-05
1403,13955.4,1.18468,0.70467,1.15232,0.88205,0.80015,0.84018,0.48752,1.55043,0.719,1.44534,3.0601e-05,3.0601e-05,3.0601e-05
1404,13964.2,1.17918,0.69468,1.12904,0.88584,0.79957,0.84014,0.48774,1.55075,0.71899,1.44555,3.05515e-05,3.05515e-05,3.05515e-05
1405,13972.5,1.18475,0.69002,1.14813,0.88577,0.79902,0.84022,0.48879,1.5485,0.71881,1.44404,3.0502e-05,3.0502e-05,3.0502e-05
1406,13980.8,1.16972,0.6832,1.12986,0.88616,0.80053,0.84029,0.48899,1.5471,0.71854,1.44321,3.04525e-05,3.04525e-05,3.04525e-05
1407,13989.4,1.18152,0.6841,1.14031,0.88608,0.80185,0.84042,0.4895,1.54615,0.71826,1.44266,3.0403e-05,3.0403e-05,3.0403e-05
1408,13999.1,1.20985,0.70364,1.15412,0.87765,0.80546,0.84052,0.48896,1.54784,0.71852,1.44385,3.03535e-05,3.03535e-05,3.03535e-05
1409,14007.7,1.18691,0.69975,1.14492,0.87759,0.80499,0.84056,0.48882,1.54761,0.71839,1.44378,3.0304e-05,3.0304e-05,3.0304e-05
1410,14016.5,1.18903,0.69078,1.14652,0.87999,0.80449,0.84062,0.48914,1.54699,0.71844,1.44353,3.02545e-05,3.02545e-05,3.02545e-05
1411,14025.4,1.1801,0.69162,1.14241,0.87894,0.80581,0.84064,0.48884,1.54777,0.71858,1.44409,3.0205e-05,3.0205e-05,3.0205e-05
1412,14034.8,1.15955,0.70258,1.14821,0.88015,0.80581,0.84042,0.48825,1.55035,0.71882,1.44578,3.01555e-05,3.01555e-05,3.01555e-05
